id,creation_date,post_id,vote_type_id
38003024,2012-12-13 00:00:00+00:00,13716521,9
66215098,2014-04-11 00:00:00+00:00,23003204,12
83027858,2015-02-05 00:00:00+00:00,28351970,11
41786415,2013-02-20 00:00:00+00:00,14982345,9
172264882,2018-09-30 00:00:00+00:00,52574927,11
151589140,2017-11-19 00:00:00+00:00,47374590,11
97312612,2015-09-14 00:00:00+00:00,32562306,11
176287650,2018-12-02 00:00:00+00:00,51006891,9
30565478,2012-07-15 00:00:00+00:00,11393382,9
20896555,2011-11-09 00:00:00+00:00,8072649,11
9722479,2010-09-14 00:00:00+00:00,3680491,9
16755241,2011-06-29 00:00:00+00:00,6376942,9
84305660,2015-02-27 00:00:00+00:00,28650403,11
57857746,2013-11-24 00:00:00+00:00,20028358,9
164302179,2018-05-29 00:00:00+00:00,50476136,9
86219291,2015-03-31 00:00:00+00:00,29370499,11
174274853,2018-10-31 00:00:00+00:00,53079149,12
25775953,2012-03-22 00:00:00+00:00,9815925,11
119621634,2016-08-08 00:00:00+00:00,38799760,8
78700631,2014-11-19 00:00:00+00:00,26917801,8
62285532,2014-02-09 00:00:00+00:00,21665279,11
57845311,2013-11-23 00:00:00+00:00,20120457,8
90958411,2015-06-10 00:00:00+00:00,30749206,11
25621891,2012-03-18 00:00:00+00:00,9759042,11
64588036,2014-03-16 00:00:00+00:00,22387502,8
146999407,2017-09-12 00:00:00+00:00,46184487,11
32389711,2012-08-24 00:00:00+00:00,11225696,9
73198955,2014-08-12 00:00:00+00:00,25261922,11
126296086,2016-11-15 00:00:00+00:00,40397917,9
174998739,2018-11-12 00:00:00+00:00,53257121,11
62486950,2014-02-12 00:00:00+00:00,21715229,9
81807746,2015-01-16 00:00:00+00:00,27978642,11
65586401,2014-04-01 00:00:00+00:00,22787123,11
25329017,2012-03-10 00:00:00+00:00,9494587,9
164144167,2018-05-26 00:00:00+00:00,50348829,9
32348616,2012-08-23 00:00:00+00:00,11939985,9
127382017,2016-11-30 00:00:00+00:00,40897104,11
75707715,2014-09-26 00:00:00+00:00,26056540,11
93784028,2015-07-22 00:00:00+00:00,31510052,8
12549381,2011-02-08 00:00:00+00:00,4899444,9
175806087,2018-11-24 00:00:00+00:00,53458590,11
157432265,2018-02-18 00:00:00+00:00,48850731,11
81527942,2015-01-12 00:00:00+00:00,27862199,8
116376830,2016-06-20 00:00:00+00:00,37883092,8
74954524,2014-09-12 00:00:00+00:00,25695178,9
146020242,2017-08-29 00:00:00+00:00,45743484,8
167857064,2018-07-23 00:00:00+00:00,51370489,8
165221183,2018-06-12 00:00:00+00:00,50813357,11
146238141,2017-09-01 00:00:00+00:00,45993991,11
50289852,2013-07-11 00:00:00+00:00,17595365,11
97124175,2015-09-10 00:00:00+00:00,32277719,12
131851519,2017-02-06 00:00:00+00:00,41998299,8
168754115,2018-08-06 00:00:00+00:00,51683720,8
71116427,2014-07-06 00:00:00+00:00,24585649,9
71595973,2014-07-14 00:00:00+00:00,24625576,9
174035151,2018-10-27 00:00:00+00:00,44382941,8
137478987,2017-04-26 00:00:00+00:00,43636878,11
136431715,2017-04-11 00:00:00+00:00,43344334,11
37073314,2012-11-26 00:00:00+00:00,13561804,11
151604006,2017-11-19 00:00:00+00:00,47292093,9
76619754,2014-10-13 00:00:00+00:00,26346902,11
128952605,2016-12-24 00:00:00+00:00,41053953,11
13605694,2011-03-22 00:00:00+00:00,5396866,11
49816614,2013-07-03 00:00:00+00:00,17438210,11
39085122,2013-01-04 00:00:00+00:00,14156386,11
122750888,2016-09-22 00:00:00+00:00,39606530,9
133674065,2017-03-03 00:00:00+00:00,42569107,11
19709931,2011-10-03 00:00:00+00:00,7548999,9
128872158,2016-12-23 00:00:00+00:00,41293388,11
118790278,2016-07-26 00:00:00+00:00,29530130,8
126529792,2016-11-18 00:00:00+00:00,40668640,11
113033498,2016-05-01 00:00:00+00:00,36930411,9
119479618,2016-08-05 00:00:00+00:00,38759094,11
24061357,2012-02-07 00:00:00+00:00,9183699,11
53809493,2013-09-12 00:00:00+00:00,18625680,8
6986652,2010-04-07 00:00:00+00:00,2592366,11
168367328,2018-07-31 00:00:00+00:00,51595381,9
48794675,2013-06-14 00:00:00+00:00,17008875,9
19792117,2011-10-05 00:00:00+00:00,6606595,8
9929055,2010-09-26 00:00:00+00:00,3743100,8
89178104,2015-05-14 00:00:00+00:00,30242468,11
29260377,2012-06-15 00:00:00+00:00,11042743,9
97505675,2015-09-16 00:00:00+00:00,30512554,11
108347668,2016-02-25 00:00:00+00:00,35285046,9
111004288,2016-04-03 00:00:00+00:00,36250297,8
70725436,2014-06-28 00:00:00+00:00,24419873,11
176240701,2018-11-30 00:00:00+00:00,53327103,9
68887245,2014-05-27 00:00:00+00:00,23883468,11
66994903,2014-04-24 00:00:00+00:00,23275637,11
55226538,2013-10-08 00:00:00+00:00,19258844,12
95575355,2015-08-18 00:00:00+00:00,31966553,9
34811274,2012-10-15 00:00:00+00:00,12888494,11
46044999,2013-04-29 00:00:00+00:00,16287742,11
125360644,2016-11-01 00:00:00+00:00,40355949,12
1680340,2009-02-16 00:00:00+00:00,547399,8
29296013,2012-06-15 00:00:00+00:00,10219328,8
100431366,2015-10-30 00:00:00+00:00,33222141,9
67788687,2014-05-08 00:00:00+00:00,23315498,9
64272141,2014-03-11 00:00:00+00:00,22207213,9
88739550,2015-05-08 00:00:00+00:00,30090512,9
87562349,2015-04-21 00:00:00+00:00,29780737,11
97517284,2015-09-16 00:00:00+00:00,32103025,8
35133972,2012-10-20 00:00:00+00:00,12963015,9
83404314,2015-02-12 00:00:00+00:00,28470415,11
145467870,2017-08-21 00:00:00+00:00,45593466,9
85773666,2015-03-24 00:00:00+00:00,29033809,9
65725018,2014-04-03 00:00:00+00:00,22508608,9
119864401,2016-08-11 00:00:00+00:00,38817163,9
27489258,2012-05-03 00:00:00+00:00,10400062,9
124998898,2016-10-26 00:00:00+00:00,40258928,11
74301250,2014-09-01 00:00:00+00:00,25168893,9
129236691,2016-12-30 00:00:00+00:00,41312549,8
2001826,2009-03-19 00:00:00+00:00,561663,8
128781131,2016-12-21 00:00:00+00:00,41229411,8
23119581,2012-01-13 00:00:00+00:00,8855822,11
93639371,2015-07-20 00:00:00+00:00,31494931,11
10594671,2010-11-02 00:00:00+00:00,4078722,11
81404881,2015-01-09 00:00:00+00:00,27857325,11
154261253,2018-01-02 00:00:00+00:00,47437399,11
75053015,2014-09-15 00:00:00+00:00,25847616,12
81771479,2015-01-15 00:00:00+00:00,27967668,11
120563996,2016-08-22 00:00:00+00:00,38500971,8
46626561,2013-05-09 00:00:00+00:00,16339274,9
65123589,2014-03-25 00:00:00+00:00,22530771,8
90454801,2015-06-02 00:00:00+00:00,30605625,11
42647533,2013-03-06 00:00:00+00:00,15248917,11
142262790,2017-07-06 00:00:00+00:00,44952253,11
130702468,2017-01-20 00:00:00+00:00,41771246,11
141688101,2017-06-28 00:00:00+00:00,44795353,11
94399623,2015-07-30 00:00:00+00:00,31735610,11
48960963,2013-06-18 00:00:00+00:00,17166912,7
172937443,2018-10-10 00:00:00+00:00,52742102,11
75039278,2014-09-15 00:00:00+00:00,25797718,8
72326365,2014-07-27 00:00:00+00:00,24586619,9
14176185,2011-04-13 00:00:00+00:00,5633525,9
43484954,2013-03-19 00:00:00+00:00,11723724,8
26618763,2012-04-12 00:00:00+00:00,9886922,8
16145874,2011-06-20 00:00:00+00:00,6417019,11
114081953,2016-05-17 00:00:00+00:00,37157374,8
26770476,2012-04-16 00:00:00+00:00,10177128,11
94357233,2015-07-30 00:00:00+00:00,31723835,9
43053995,2013-03-12 00:00:00+00:00,15370023,7
35533462,2012-10-27 00:00:00+00:00,12868396,8
15903756,2011-06-13 00:00:00+00:00,6258053,9
68896035,2014-05-27 00:00:00+00:00,23832800,9
156756052,2018-02-08 00:00:00+00:00,48487503,9
45454390,2013-04-19 00:00:00+00:00,16107174,11
56034076,2013-10-23 00:00:00+00:00,19387876,9
168750807,2018-08-06 00:00:00+00:00,51608653,9
119152435,2016-08-01 00:00:00+00:00,38685291,9
117838678,2016-07-12 00:00:00+00:00,38322386,11
105091669,2016-01-11 00:00:00+00:00,34711607,9
25373686,2012-03-12 00:00:00+00:00,9666628,11
139978413,2017-06-02 00:00:00+00:00,44326858,11
156838210,2018-02-09 00:00:00+00:00,43752179,11
165019804,2018-06-08 00:00:00+00:00,37362203,8
28083890,2012-05-17 00:00:00+00:00,10599781,8
57598603,2013-11-19 00:00:00+00:00,19928441,9
86446781,2015-04-04 00:00:00+00:00,29445169,11
26886490,2012-04-18 00:00:00+00:00,10182713,8
62642553,2014-02-14 00:00:00+00:00,21785572,11
148223269,2017-09-30 00:00:00+00:00,46499351,12
21549356,2011-11-28 00:00:00+00:00,8250115,8
79427023,2014-12-02 00:00:00+00:00,23623050,12
130721917,2017-01-21 00:00:00+00:00,41776133,11
28039213,2012-05-16 00:00:00+00:00,10586410,8
170558826,2018-09-03 00:00:00+00:00,52151488,12
126458406,2016-11-17 00:00:00+00:00,40604283,8
148379724,2017-10-03 00:00:00+00:00,46482861,9
19267146,2011-09-19 00:00:00+00:00,7429585,8
106622935,2016-02-02 00:00:00+00:00,35152404,11
29352224,2012-06-17 00:00:00+00:00,9351241,8
37725162,2012-12-07 00:00:00+00:00,13767200,11
87942398,2015-04-27 00:00:00+00:00,29892450,11
77377209,2014-10-27 00:00:00+00:00,26540429,8
56200214,2013-10-25 00:00:00+00:00,19594654,11
77861829,2014-11-04 00:00:00+00:00,26745873,11
94171707,2015-07-28 00:00:00+00:00,951856,8
122277690,2016-09-15 00:00:00+00:00,39520772,11
159050969,2018-03-13 00:00:00+00:00,49143277,8
50339740,2013-07-12 00:00:00+00:00,17611727,11
106706424,2016-02-03 00:00:00+00:00,35174930,11
157611266,2018-02-20 00:00:00+00:00,48895732,11
20846580,2011-11-08 00:00:00+00:00,8035023,9
139662768,2017-05-29 00:00:00+00:00,44239967,11
85221315,2015-03-14 00:00:00+00:00,28921687,9
136073194,2017-04-05 00:00:00+00:00,25675944,9
139030674,2017-05-19 00:00:00+00:00,44063221,11
106563249,2016-02-01 00:00:00+00:00,35136121,12
49639343,2013-06-29 00:00:00+00:00,17379346,11
36896708,2012-11-22 00:00:00+00:00,13516343,11
114425425,2016-05-21 00:00:00+00:00,37268216,9
56908339,2013-11-07 00:00:00+00:00,19829739,9
18712906,2011-09-01 00:00:00+00:00,2588513,8
91602104,2015-06-19 00:00:00+00:00,26747076,8
170862763,2018-09-07 00:00:00+00:00,52053803,9
35203549,2012-10-22 00:00:00+00:00,13006376,11
27708596,2012-05-08 00:00:00+00:00,10506568,11
85670780,2015-03-22 00:00:00+00:00,29180645,9
116016499,2016-06-14 00:00:00+00:00,37794589,11
31183677,2012-07-28 00:00:00+00:00,11660913,8
48226211,2013-06-05 00:00:00+00:00,16942985,11
51768005,2013-08-06 00:00:00+00:00,15936916,8
4911424,2009-11-23 00:00:00+00:00,1781986,11
11645341,2010-12-28 00:00:00+00:00,4546409,11
103061861,2015-12-09 00:00:00+00:00,34140047,8
14665228,2011-05-02 00:00:00+00:00,5856770,11
115859758,2016-06-12 00:00:00+00:00,37579213,9
122024758,2016-09-12 00:00:00+00:00,39401515,8
139637597,2017-05-29 00:00:00+00:00,44098086,11
73231105,2014-08-12 00:00:00+00:00,25128126,8
167792939,2018-07-22 00:00:00+00:00,51274147,9
68749968,2014-05-24 00:00:00+00:00,23843268,11
142888329,2017-07-15 00:00:00+00:00,44903300,9
130330917,2017-01-16 00:00:00+00:00,37859263,8
121535680,2016-09-05 00:00:00+00:00,39137267,9
62909755,2014-02-19 00:00:00+00:00,21573631,8
162066750,2018-04-25 00:00:00+00:00,50012461,11
67868118,2014-05-09 00:00:00+00:00,23560068,11
42666706,2013-03-06 00:00:00+00:00,15254820,11
68983294,2014-05-28 00:00:00+00:00,23897495,11
143752831,2017-07-27 00:00:00+00:00,45127699,9
115982999,2016-06-14 00:00:00+00:00,37806604,12
30479623,2012-07-12 00:00:00+00:00,11442879,9
61646213,2014-01-30 00:00:00+00:00,20415690,8
106947298,2016-02-06 00:00:00+00:00,35240241,11
50600222,2013-07-17 00:00:00+00:00,17484070,9
18646822,2011-08-30 00:00:00+00:00,7124432,8
166369842,2018-06-29 00:00:00+00:00,51104791,11
52317280,2013-08-16 00:00:00+00:00,18273311,11
91216360,2015-06-13 00:00:00+00:00,30719318,8
135251696,2017-03-24 00:00:00+00:00,42961909,8
99605190,2015-10-19 00:00:00+00:00,33173592,9
163614502,2018-05-18 00:00:00+00:00,48480509,9
170969403,2018-09-10 00:00:00+00:00,52232233,8
167861166,2018-07-23 00:00:00+00:00,51429059,8
128989842,2016-12-25 00:00:00+00:00,41289749,8
114756385,2016-05-26 00:00:00+00:00,37430786,9
12860290,2011-02-21 00:00:00+00:00,5035120,8
20760907,2011-11-05 00:00:00+00:00,7941649,9
23999406,2012-02-06 00:00:00+00:00,9104771,8
113432048,2016-05-07 00:00:00+00:00,36882250,8
129741294,2017-01-07 00:00:00+00:00,41520100,12
135724440,2017-03-31 00:00:00+00:00,42810346,9
50003511,2013-07-06 00:00:00+00:00,17501910,11
174355832,2018-11-01 00:00:00+00:00,53031251,8
94977459,2015-08-09 00:00:00+00:00,31773729,9
19772339,2011-10-04 00:00:00+00:00,6415437,9
126593788,2016-11-18 00:00:00+00:00,40489234,9
35950940,2012-11-05 00:00:00+00:00,13231476,11
146814684,2017-09-10 00:00:00+00:00,46138048,11
8716853,2010-07-20 00:00:00+00:00,3264797,9
126165629,2016-11-13 00:00:00+00:00,38477302,9
102834086,2015-12-06 00:00:00+00:00,34076884,8
120264429,2016-08-17 00:00:00+00:00,38993419,11
96564756,2015-09-02 00:00:00+00:00,32352432,12
160551028,2018-04-03 00:00:00+00:00,49620733,11
120161120,2016-08-16 00:00:00+00:00,38912036,8
100553017,2015-11-02 00:00:00+00:00,33479667,11
164216728,2018-05-28 00:00:00+00:00,50558921,11
32458213,2012-08-26 00:00:00+00:00,11994129,9
99193500,2015-10-12 00:00:00+00:00,32304216,8
131771099,2017-02-05 00:00:00+00:00,41932272,9
35956185,2012-11-05 00:00:00+00:00,13179788,8
147127764,2017-09-14 00:00:00+00:00,46216516,11
149300931,2017-10-17 00:00:00+00:00,46642746,9
174892928,2018-11-09 00:00:00+00:00,53229433,11
41078968,2013-02-08 00:00:00+00:00,11186769,9
96490665,2015-09-01 00:00:00+00:00,32331662,11
11286251,2010-12-08 00:00:00+00:00,4387206,11
136800753,2017-04-17 00:00:00+00:00,43274169,9
26760773,2012-04-16 00:00:00+00:00,10147657,8
84603887,2015-03-04 00:00:00+00:00,27824047,9
13320105,2011-03-11 00:00:00+00:00,5271749,11
122199554,2016-09-14 00:00:00+00:00,39500417,11
66385189,2014-04-14 00:00:00+00:00,23060301,9
53565446,2013-09-09 00:00:00+00:00,18693122,11
65453329,2014-03-30 00:00:00+00:00,22690490,8
87256607,2015-04-17 00:00:00+00:00,2796350,11
71942956,2014-07-21 00:00:00+00:00,24841904,9
86234010,2015-03-31 00:00:00+00:00,29016120,9
25635542,2012-03-19 00:00:00+00:00,9746043,8
16203864,2011-06-22 00:00:00+00:00,6433993,9
116456319,2016-06-21 00:00:00+00:00,37782939,9
58367669,2013-12-03 00:00:00+00:00,20352501,11
30111568,2012-07-04 00:00:00+00:00,11333966,11
32703249,2012-08-31 00:00:00+00:00,11792602,11
45639896,2013-04-23 00:00:00+00:00,16040822,9
59602320,2013-12-24 00:00:00+00:00,8301918,9
80057580,2014-12-13 00:00:00+00:00,27460815,12
42121960,2013-02-26 00:00:00+00:00,15052205,8
88605454,2015-05-06 00:00:00+00:00,30077659,11
50145542,2013-07-09 00:00:00+00:00,17548331,11
35505497,2012-10-27 00:00:00+00:00,13096919,11
69598282,2014-06-09 00:00:00+00:00,24113610,11
88163210,2015-04-29 00:00:00+00:00,29719613,9
145086091,2017-08-15 00:00:00+00:00,44765483,11
114459084,2016-05-22 00:00:00+00:00,37376150,11
169678507,2018-08-20 00:00:00+00:00,42309412,11
36276805,2012-11-11 00:00:00+00:00,13305564,8
167327480,2018-07-15 00:00:00+00:00,51340337,11
96351991,2015-08-30 00:00:00+00:00,32147887,9
5979281,2010-02-04 00:00:00+00:00,2203918,11
154014811,2017-12-27 00:00:00+00:00,47995705,12
166642906,2018-07-04 00:00:00+00:00,51113082,9
16236320,2011-06-23 00:00:00+00:00,4860578,12
24068392,2012-02-08 00:00:00+00:00,9186343,11
66574917,2014-04-17 00:00:00+00:00,23128676,11
128815043,2016-12-22 00:00:00+00:00,41231947,8
15742062,2011-06-07 00:00:00+00:00,6268247,11
143136088,2017-07-19 00:00:00+00:00,45147637,9
31846256,2012-08-13 00:00:00+00:00,11816370,11
119987876,2016-08-12 00:00:00+00:00,38893574,9
21875637,2011-12-07 00:00:00+00:00,8368265,11
121816903,2016-09-08 00:00:00+00:00,39396974,11
77563715,2014-10-30 00:00:00+00:00,26648194,11
87515027,2015-04-21 00:00:00+00:00,29740904,9
64945182,2014-03-21 00:00:00+00:00,22548464,9
79689279,2014-12-07 00:00:00+00:00,27245787,9
115272980,2016-06-03 00:00:00+00:00,37354512,9
18293087,2011-08-18 00:00:00+00:00,7111580,11
129107515,2016-12-28 00:00:00+00:00,32935797,9
60505848,2014-01-11 00:00:00+00:00,21064598,11
103610609,2015-12-17 00:00:00+00:00,34287595,8
142568773,2017-07-11 00:00:00+00:00,45033827,9
102270105,2015-11-27 00:00:00+00:00,33913617,8
133611931,2017-03-02 00:00:00+00:00,41789487,8
94197630,2015-07-28 00:00:00+00:00,31615763,11
28222757,2012-05-21 00:00:00+00:00,10636563,8
98230076,2015-09-28 00:00:00+00:00,25401625,9
115260970,2016-06-02 00:00:00+00:00,37602293,11
163575180,2018-05-17 00:00:00+00:00,50206692,9
152350340,2017-11-30 00:00:00+00:00,44798393,8
27794212,2012-05-10 00:00:00+00:00,10537625,11
11625108,2010-12-27 00:00:00+00:00,4396203,8
8460729,2010-07-05 00:00:00+00:00,3176483,11
9039160,2010-08-06 00:00:00+00:00,3425470,11
72759935,2014-08-04 00:00:00+00:00,25004851,9
150151196,2017-10-29 00:00:00+00:00,46978950,8
15484564,2011-05-30 00:00:00+00:00,6132481,9
92621005,2015-07-05 00:00:00+00:00,31187487,8
143582970,2017-07-25 00:00:00+00:00,34667108,8
101160155,2015-11-11 00:00:00+00:00,23090979,9
122263366,2016-09-15 00:00:00+00:00,39517068,11
124127935,2016-10-13 00:00:00+00:00,39829863,9
128218946,2016-12-13 00:00:00+00:00,41086063,8
123830593,2016-10-09 00:00:00+00:00,39912483,8
14593462,2011-04-29 00:00:00+00:00,5719832,9
170320117,2018-08-30 00:00:00+00:00,52054409,11
85168688,2015-03-13 00:00:00+00:00,29031813,12
118050126,2016-07-14 00:00:00+00:00,38380910,11
76092243,2014-10-03 00:00:00+00:00,26177061,11
32682732,2012-08-31 00:00:00+00:00,12207707,11
112084721,2016-04-18 00:00:00+00:00,36699845,11
84648705,2015-03-04 00:00:00+00:00,28866661,11
67508196,2014-05-03 00:00:00+00:00,23445722,11
66764557,2014-04-21 00:00:00+00:00,23091760,9
129899748,2017-01-10 00:00:00+00:00,41291328,8
25130648,2012-03-05 00:00:00+00:00,3709037,11
102438566,2015-12-01 00:00:00+00:00,34003477,11
62708151,2014-02-16 00:00:00+00:00,21722729,8
92323277,2015-06-30 00:00:00+00:00,31140524,11
66610229,2014-04-17 00:00:00+00:00,23060967,8
106071676,2016-01-25 00:00:00+00:00,35000696,11
88344987,2015-05-02 00:00:00+00:00,29805131,8
170225779,2018-08-29 00:00:00+00:00,52068352,11
65425102,2014-03-29 00:00:00+00:00,22475131,9
33059897,2012-09-08 00:00:00+00:00,12331628,9
70376811,2014-06-23 00:00:00+00:00,24301400,8
155110533,2018-01-15 00:00:00+00:00,48271112,11
68800336,2014-05-25 00:00:00+00:00,23860169,11
22501219,2011-12-26 00:00:00+00:00,8594779,9
40751899,2013-02-02 00:00:00+00:00,14506161,8
22983995,2012-01-10 00:00:00+00:00,8769701,9
22960633,2012-01-10 00:00:00+00:00,8743462,9
55567972,2013-10-15 00:00:00+00:00,19375389,11
21303019,2011-11-21 00:00:00+00:00,8205926,11
85398851,2015-03-17 00:00:00+00:00,26300553,8
19695485,2011-10-02 00:00:00+00:00,7626094,11
6530376,2010-03-10 00:00:00+00:00,2350408,9
153093623,2017-12-11 00:00:00+00:00,47643309,9
42747318,2013-03-07 00:00:00+00:00,15278321,11
109140583,2016-03-07 00:00:00+00:00,35637376,9
93372980,2015-07-15 00:00:00+00:00,31407682,9
94744160,2015-08-05 00:00:00+00:00,31833986,11
100477077,2015-10-31 00:00:00+00:00,33457528,11
61862650,2014-02-03 00:00:00+00:00,21498224,9
28563196,2012-05-29 00:00:00+00:00,10705192,8
4409149,2009-10-16 00:00:00+00:00,1557267,8
89888205,2015-05-25 00:00:00+00:00,30444528,11
89404582,2015-05-18 00:00:00+00:00,30306203,11
75487276,2014-09-23 00:00:00+00:00,25985893,12
128497585,2016-12-17 00:00:00+00:00,41187947,11
160491588,2018-04-03 00:00:00+00:00,44086586,9
114316721,2016-05-19 00:00:00+00:00,37334591,11
59191104,2013-12-17 00:00:00+00:00,20612254,9
128806661,2016-12-22 00:00:00+00:00,40401865,11
154342134,2018-01-03 00:00:00+00:00,48070663,11
142637214,2017-07-12 00:00:00+00:00,45053556,11
23948762,2012-02-04 00:00:00+00:00,9047199,9
40736441,2013-02-02 00:00:00+00:00,14374750,9
119025244,2016-07-29 00:00:00+00:00,38586412,8
152842386,2017-12-07 00:00:00+00:00,47570869,9
81108502,2015-01-04 00:00:00+00:00,27385409,8
97949226,2015-09-23 00:00:00+00:00,32721852,11
73194616,2014-08-12 00:00:00+00:00,25120778,9
87773444,2015-04-24 00:00:00+00:00,29788501,8
105101182,2016-01-11 00:00:00+00:00,26753925,8
75417561,2014-09-21 00:00:00+00:00,25963001,11
164842768,2018-06-06 00:00:00+00:00,50717770,11
85182740,2015-03-13 00:00:00+00:00,15867242,11
135378091,2017-03-27 00:00:00+00:00,43047781,11
55178357,2013-10-08 00:00:00+00:00,19242834,11
27109341,2012-04-24 00:00:00+00:00,10299911,11
6384613,2010-03-01 00:00:00+00:00,2343714,8
106978612,2016-02-07 00:00:00+00:00,35249676,11
9586811,2010-09-06 00:00:00+00:00,3588263,9
111100551,2016-04-05 00:00:00+00:00,36414979,11
65277662,2014-03-27 00:00:00+00:00,22680493,11
71370475,2014-07-10 00:00:00+00:00,24674870,11
169287547,2018-08-14 00:00:00+00:00,51836972,11
54678890,2013-09-28 00:00:00+00:00,19072546,11
19327221,2011-09-20 00:00:00+00:00,7465822,9
6453177,2010-03-05 00:00:00+00:00,2339696,9
87412021,2015-04-20 00:00:00+00:00,29713200,8
132263139,2017-02-11 00:00:00+00:00,42161469,11
84692091,2015-03-05 00:00:00+00:00,28881242,11
155560977,2018-01-22 00:00:00+00:00,48305758,8
40344621,2013-01-26 00:00:00+00:00,14436103,8
41142219,2013-02-09 00:00:00+00:00,14064454,9
122323596,2016-09-16 00:00:00+00:00,39516447,9
55187051,2013-10-08 00:00:00+00:00,18889360,9
136857888,2017-04-18 00:00:00+00:00,43458375,11
114786713,2016-05-26 00:00:00+00:00,37451236,11
50185338,2013-07-10 00:00:00+00:00,17375324,11
74590639,2014-09-06 00:00:00+00:00,25694778,11
92237729,2015-06-29 00:00:00+00:00,31115811,11
94736201,2015-08-05 00:00:00+00:00,31831792,11
79004793,2014-11-25 00:00:00+00:00,27119743,11
25651459,2012-03-19 00:00:00+00:00,9668232,9
9102661,2010-08-10 00:00:00+00:00,3402149,9
145972894,2017-08-28 00:00:00+00:00,45928225,11
93338950,2015-07-15 00:00:00+00:00,31431493,11
45427174,2013-04-19 00:00:00+00:00,15975010,9
1540822,2009-02-02 00:00:00+00:00,482904,8
10061561,2010-10-04 00:00:00+00:00,3837414,8
28835939,2012-06-05 00:00:00+00:00,10829193,9
43801355,2013-03-24 00:00:00+00:00,15544166,8
71613531,2014-07-15 00:00:00+00:00,24580598,9
12972956,2011-02-25 00:00:00+00:00,5119732,11
174208961,2018-10-30 00:00:00+00:00,53062567,11
112468307,2016-04-23 00:00:00+00:00,36809636,11
5637339,2010-01-15 00:00:00+00:00,2054020,8
170242007,2018-08-29 00:00:00+00:00,50275717,8
72863924,2014-08-06 00:00:00+00:00,24921241,8
67391830,2014-05-01 00:00:00+00:00,23407380,11
90274714,2015-05-31 00:00:00+00:00,30552576,9
18369479,2011-08-21 00:00:00+00:00,7139775,11
23339736,2012-01-19 00:00:00+00:00,8931484,11
91871092,2015-06-23 00:00:00+00:00,31010655,11
47677685,2013-05-27 00:00:00+00:00,16779973,11
163735588,2018-05-20 00:00:00+00:00,50400816,9
171402024,2018-09-17 00:00:00+00:00,52339694,8
131180224,2017-01-27 00:00:00+00:00,41896605,11
22498991,2011-12-26 00:00:00+00:00,8232387,11
100014679,2015-10-25 00:00:00+00:00,32471255,8
8586163,2010-07-13 00:00:00+00:00,3184104,8
67829549,2014-05-08 00:00:00+00:00,23462595,8
130104494,2017-01-12 00:00:00+00:00,41509981,11
51662015,2013-08-05 00:00:00+00:00,17917184,9
37372765,2012-12-01 00:00:00+00:00,13493643,9
53962000,2013-09-16 00:00:00+00:00,18817309,9
70918637,2014-07-02 00:00:00+00:00,24490090,8
35855129,2012-11-02 00:00:00+00:00,13165536,8
16952034,2011-07-06 00:00:00+00:00,6596627,11
60930130,2014-01-18 00:00:00+00:00,21206265,11
111936467,2016-04-15 00:00:00+00:00,36656064,11
123518805,2016-10-04 00:00:00+00:00,39856799,12
139370350,2017-05-24 00:00:00+00:00,44158458,11
29341451,2012-06-17 00:00:00+00:00,11070972,11
72970997,2014-08-07 00:00:00+00:00,25187818,11
172851418,2018-10-09 00:00:00+00:00,52718464,11
106214180,2016-01-27 00:00:00+00:00,3161548,8
115609182,2016-06-08 00:00:00+00:00,37656171,9
148875379,2017-10-10 00:00:00+00:00,46669931,11
174099391,2018-10-28 00:00:00+00:00,49477505,11
124055701,2016-10-12 00:00:00+00:00,39885017,8
26416580,2012-04-07 00:00:00+00:00,10051032,11
12999436,2011-02-27 00:00:00+00:00,4850484,8
27441841,2012-05-02 00:00:00+00:00,7586075,9
73493456,2014-08-18 00:00:00+00:00,25122380,8
84994571,2015-03-11 00:00:00+00:00,14750093,9
131426586,2017-01-31 00:00:00+00:00,41961081,11
100901521,2015-11-06 00:00:00+00:00,33557691,11
115179642,2016-06-01 00:00:00+00:00,37579857,11
108006162,2016-02-21 00:00:00+00:00,35447287,9
4996673,2009-11-30 00:00:00+00:00,1794044,9
176184041,2018-11-30 00:00:00+00:00,53513795,11
113104790,2016-05-02 00:00:00+00:00,36959160,8
33825917,2012-09-25 00:00:00+00:00,12583845,11
79260964,2014-11-29 00:00:00+00:00,27204615,11
15068555,2011-05-16 00:00:00+00:00,6016809,11
97278711,2015-09-13 00:00:00+00:00,17247880,8
143500665,2017-07-24 00:00:00+00:00,45151891,9
117231685,2016-07-02 00:00:00+00:00,38114538,9
13922596,2011-04-03 00:00:00+00:00,5507597,8
152138399,2017-11-27 00:00:00+00:00,47476321,9
7494463,2010-05-09 00:00:00+00:00,2770819,8
11490085,2010-12-18 00:00:00+00:00,4418143,9
58258942,2013-12-01 00:00:00+00:00,20288926,8
79654870,2014-12-06 00:00:00+00:00,27292792,8
99359708,2015-10-15 00:00:00+00:00,33068850,11
132921987,2017-02-21 00:00:00+00:00,42337748,11
14771365,2011-05-05 00:00:00+00:00,5901878,11
45108463,2013-04-14 00:00:00+00:00,16001918,11
20306628,2011-10-21 00:00:00+00:00,7854789,11
63363660,2014-02-25 00:00:00+00:00,22028193,11
148639627,2017-10-06 00:00:00+00:00,46423934,9
